	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	-0.0062267627771572355	-0.01399133695926098	-0.026098231460680896																		
Aftph_4	-0.004543877633737535	-0.01589112469588034	-0.027049288742137585	-0.06653344059345599																	
Agrn_8	0.028174485678865626	0.004012550694896912	-0.01591246420767609	-0.03714934155603411	-0.09443715714365546																
Agtpbp1_11	-0.014189434876167632	-0.02596582735168539	-0.052829208775912385	-0.08114469905934367																	
Aldh3a2_2	-0.023036596612343654	-0.03952189477269778																			
Angel2_1	0.0044518995978543715	0.005564948950422638	-0.045193710813532344	-0.09062146623134079																	
Ankfy1_5	-0.010667472363202608	-0.0220176629048444	-0.012623728079071403	-0.006460003815050856																	
Arfip2_nmdSE_1	0.017365479313453225	0.014991453037754017	0.029523126928934253	0.05561100630568218	0.045891940024619264																
Arhgef40_7	-0.023337474836892292	-0.046225870794025896	-0.013863200466659968																		
Armc9_4	-0.011593135330776404	-0.02474234954380338	-0.0310818513077177																		
B4galt3_1	0.008289667848280178	-0.013594518395475654	-0.03080862255405325	-0.019292905747082485																	
Bclaf1_1	0.031513425170648965	0.0009494671607201024	-0.025587811559139934	-0.03229901614918454																	
Btrc_1	-0.004898961719683647	-0.017271749073703754	-0.02344851140244814	0.00555736909329747																	
Cacna1e_2	0.002335505047488484	0.0069918830779770015	-0.014563644513484237																		
Camk2d_1	0.0018640717062930886	-0.0036718227970583333	-0.005458348685366178	-0.11818782569535498	-0.08567591550897846																
Camta1_5	0.0413165600257599	0.04825178877846588	0.002841363133593453	0.006767591849936523																	
Ccdc127_2	0.00154338885999781	-0.012752518265866281	-0.050686813079546596	-0.10372853737444196																	
Ccdc136_17	0.03629129719174722	0.06404510394952255	0.04410944523554208																		
Chtf8_3	0.01693414550256072	0.00997910201446112	-0.009405856297885186	0.0005480922474188812																	
Ciz1_2	-0.006952526016174155	-0.012595678221996746	-0.00837570377269042	-0.04719785977566302																	
Clcn4_nmdSE_1	-0.005355250631123039	-0.01208806744634991	-0.01288722491931366	-0.08567996332664415																	
Clip1_11	0.012045014055159313	0.011329874559953455	-0.011283334109962071	-0.041348905514350554	-0.07785112740479319																
Cyb5r4_1	-0.013343058029212962	-0.014392452932546334	-0.06152354960679244																		
Dcaf11_1	-0.03685236070701902	-0.07607587213548385																			
Dcun1d2_7	-0.0069124791621606825	-0.05396635223272789																			
Dhcr7_5	0.011079165663077574	0.010522056797627567	0.015550460826401777	0.015468178420727131	0.013895478672423123	0.03670488076541511															
Dis3l2_7	-8.678662628380262e-05	-0.006415058455675828	-0.017052807985987222																		
Dlg4_3	0.013589499857937733	-0.00439861987962984	0.017447395139890926	-0.009431011964820874	0.002153500519927099	0.0053127562749514246															
Dnajc17_1	-0.02076432047136258	-0.017110855357153756	-0.015619201415194557	-0.046012455755572945																	
Dnajc5_1	-0.011412621237193749	-0.008613101327687464	-0.024695290368278562	-0.06277166562669778	-0.0818297265319359																
Dram2_1	-0.0024998934480031693	-0.0011254988668116261	0.04784413372306785	0.1959785610821332																	
Ece2_4	0.013575779184355171	-0.012749610441485053	-0.05022352237032928	-0.09583958316708657																	
Elovl6_2	-0.01962640656235613	-0.028701019672560103	-0.02685910751172399																		
Epb41l4aos_1	-0.031062534892665923	-0.028411584703903987	-0.05838194392122125	-0.07405319366004175																	
Epn2_5	0.030506674991768297	0.025805323952941463	-0.0018641440066102652																		
Eri3_5	-0.0028519651121930896	-0.01274152533322416	0.0059947256574761154	0.04611734471054161	0.060975101702040346	0.1296041141540122															
Exoc6b_6	0.0014393868365923075	0.04006917716208108	-0.005581548335085778	-0.028884513284050978																	
Fam13b_8	-0.014579052320393726	-0.0015667924137744956	0.0033359888377344016	-0.010302929955906386																	
Fam160a2_2	-0.017572114053443683	-0.03824597113783326	-0.019038689150818782	-0.088189288516884																	
Fam189b_2	-0.014957077487977907	0.003929147792333423	-0.018463567582824886																		
Fam189b_3	-0.015381783765900757	-0.0015271481149425246	0.03524621759507456																		
Fam49b_1	-0.0047168666789433635	0.010395383953978312	-0.008200831714333464																		
Fbxl5_7	0.03470545738706923	0.0377938537564865	0.09431985015757963	0.18029169090691724	0.33746202359476024																
Fbxo42_3	-0.0006014947532525364	-0.0459810887379057																			
Flcn_1	0.016598127283406344	0.028593833876096746	0.012032611698795718																		
Fnbp4_6	-0.017262452648037652	0.00044224459850688354																			
Gfra2_1	-0.022889267366333208	-0.04179475955181676	-0.06397007418909667																		
Gfra2_3	0.017900036337449552	0.012007591993495517	-0.007548038117840343	-0.04917989159155331																	
Gpatch8_3	-0.015737057665912765	-0.024010087571242955	-0.05750403447043224	-0.09005766317684093																	
Gria3_nmdSE_2	0.017540959740332786	0.004510472481459293	0.008994630401815414	0.033048791799420815	-0.01994165732914669																
Gtf2i_10	0.0012124806915665822	-0.00869746656541288	-0.040454146376297684	-0.10126248220249662																	
Ints10_3	0.04173652196566335	0.07237661300727977	0.10672609785854315	0.14248524131663962	0.2657211588433064																
Isy1_3	0.0017735768294189214	0.006847649673560849	0.0025835824736483094	-0.012738870872815085																	
Isyna1_3	-0.0007135970194615599	0.0018620203721195269	0.006772148690823422	-0.07888917495920977																	
Josd2_9	0.0015483687565045975	0.0033743024346169315	-0.036346388464710014																		
Josd2_nmdSE_4	0.0020938245924131136	0.002971801687489987	-0.022933188881820346																		
Kcna6_1	0.013987042170631403	0.012011203347450924	-0.016513003076793265	-0.049035764757047996																	
Kctd20_3	0.011855185687675986	0.007743602828517903	-0.019183272148085097																		
Klhl26_2	-0.012408457351082234	-0.04327572934902054	-0.04609873805507047																		
Lmbr1_11	-0.006670553374419197	-0.1552137285739226																			
Lrrc45_5	-0.010861984252034638	-0.012010617838702957	-0.014098192285119748	-0.03826291033712926																	
Lsm5_3	0.017980767356508377	-0.009843147620069836																			
Lztfl1_3	0.017185729387226175	0.0023835988943500127	-0.027516252624828326																		
Lztfl1_5	0.016303248937081675	0.0070729361456752194	-0.01821459078372601																		
Map7d2_4	-0.01901979420874504	-0.03714197380908331	-0.05830580686960438	-0.07811126389634336																	
Mapk8ip3_4	0.0038310172710716212	-0.016084283557729652	-0.02449209428800222	-0.0926891829660706	-0.13508841813626424																
Mast2_6	0.022642626832478	0.007161247637117623	0.006394170058876472																		
Mia3_4	-0.007825743172635949	-0.0029858000337137864	-0.023591442831633707	-0.07399524008897673																	
Miat_5	-0.0020852290768055247	0.01643794385023632	0.04307809431578379	-0.06359199416427187																	
Mllt10_22	0.007220590945876291	0.0018289287290878873	0.0298224188481381	0.049642384681825226																	
